x,y,z,rx,ry,rz
2.9732,1.5539,3.1091,-39.272,6.4771,0.83418
2.9732,1.5538,3.1093,-39.62,6.4501,0.79163
2.9732,1.5538,3.1093,-39.622,6.4501,0.79142
2.9733,1.5537,3.1094,-39.766,6.4372,0.77189
2.9732,1.5537,3.1094,-39.883,6.4262,0.75433
2.9732,1.5537,3.1095,-39.998,6.4174,0.73932
2.9732,1.5536,3.1095,-40.103,6.4087,0.72278
2.9732,1.5536,3.1096,-40.212,6.3994,0.70567
2.9731,1.5535,3.1096,-40.32,6.394,0.68459
2.9731,1.5535,3.1097,-40.424,6.3858,0.66728
2.9731,1.5534,3.1098,-40.531,6.3799,0.65115
2.9731,1.5534,3.1099,-40.632,6.3747,0.63448
2.9732,1.5534,3.11,-40.731,6.368,0.61975
2.9732,1.5533,3.1101,-40.829,6.3635,0.60393
2.9731,1.5533,3.1101,-40.914,6.3608,0.58626
2.9731,1.5533,3.1102,-41.034,6.3576,0.56702
2.9732,1.5533,3.1103,-41.129,6.3556,0.55278
2.9732,1.5533,3.1104,-41.222,6.3561,0.53731
2.9732,1.5533,3.1104,-41.312,6.3569,0.52255
2.9734,1.5532,3.1108,-41.404,6.3609,0.51316
2.9734,1.5532,3.1109,-41.493,6.3648,0.49916
2.9734,1.5532,3.111,-41.581,6.3675,0.48641
2.9734,1.5532,3.111,-41.666,6.3728,0.4724
2.9732,1.5532,3.1111,-41.748,6.3818,0.45732
2.9732,1.5532,3.1111,-41.832,6.3901,0.44445
2.9733,1.5533,3.1113,-41.915,6.3959,0.43564
2.9733,1.5533,3.1114,-41.998,6.4042,0.42438
2.9731,1.5533,3.1112,-42.083,6.4129,0.40908
2.9731,1.5533,3.1113,-42.164,6.4231,0.39732
2.9733,1.5533,3.1115,-42.244,6.4311,0.39059
2.9733,1.5533,3.1115,-42.323,6.4418,0.37997
2.9731,1.5533,3.1115,-42.394,6.4548,0.3664
2.9731,1.5533,3.1116,-42.471,6.4633,0.35511
2.9732,1.5534,3.1117,-42.547,6.4729,0.34856
2.9732,1.5534,3.1118,-42.622,6.4819,0.33827
2.9733,1.5533,3.112,-42.697,6.4944,0.33298
2.9733,1.5533,3.112,-42.77,6.5029,0.32268
2.9734,1.5534,3.1121,-42.843,6.5098,0.31813
2.9734,1.5534,3.1122,-42.915,6.5176,0.30945
2.9734,1.5534,3.1122,-42.986,6.5263,0.30201
2.9735,1.5534,3.1123,-43.054,6.5304,0.29562
2.9736,1.5534,3.1123,-43.124,6.5388,0.28961
2.9736,1.5534,3.1124,-43.194,6.5469,0.28524
2.9736,1.5534,3.1124,-43.264,6.5544,0.28057
2.9735,1.5534,3.1123,-43.334,6.563,0.27651
2.9736,1.5534,3.1124,-43.402,6.5694,0.27222
2.9736,1.5534,3.1124,-43.471,6.5733,0.27021
2.9736,1.5534,3.1125,-43.538,6.5791,0.26681
2.9736,1.5534,3.1125,-43.601,6.5836,0.26341
2.9736,1.5534,3.1125,-43.668,6.5885,0.25935
2.9738,1.5535,3.1126,-43.735,6.5928,0.26062
2.9738,1.5535,3.1126,-43.802,6.5964,0.25801
2.9738,1.5535,3.1127,-43.868,6.6018,0.2577
2.9739,1.5535,3.1127,-43.934,6.6043,0.25583
2.9742,1.5534,3.113,-43.998,6.6042,0.26289
2.9742,1.5534,3.113,-44.063,6.6055,0.26175
2.9742,1.5534,3.113,-44.122,6.6069,0.26097
2.9742,1.5534,3.113,-44.187,6.6064,0.26223
2.9742,1.5534,3.113,-44.249,6.6067,0.26021
2.9743,1.5534,3.113,-44.31,6.6067,0.261
2.9743,1.5534,3.113,-44.373,6.608,0.26534
2.9744,1.5534,3.113,-44.432,6.6081,0.2662
2.9746,1.5534,3.1132,-44.489,6.6056,0.27211
2.9746,1.5534,3.1132,-44.547,6.606,0.27484
2.9746,1.5534,3.1131,-44.599,6.6084,0.27643
2.9746,1.5534,3.1131,-44.656,6.6098,0.27974
2.9747,1.5534,3.1132,-44.711,6.6122,0.28355
2.9747,1.5534,3.1132,-44.765,6.6142,0.28689
2.9748,1.5534,3.1132,-44.816,6.6185,0.29142
2.9749,1.5534,3.1132,-44.867,6.6238,0.29755
2.975,1.5534,3.1132,-44.915,6.6277,0.3011
2.9751,1.5535,3.1133,-44.962,6.6292,0.30742
2.9752,1.5535,3.1133,-45.008,6.633,0.31136
2.9752,1.5535,3.1133,-45.047,6.6368,0.31629
2.9753,1.5535,3.1132,-45.088,6.6411,0.32034
2.9753,1.5535,3.1132,-45.128,6.6461,0.3218
2.9754,1.5535,3.1132,-45.164,6.6506,0.32561
2.9752,1.5535,3.1129,-45.199,6.6545,0.32536
2.9752,1.5535,3.1129,-45.232,6.6581,0.3279
2.9755,1.5535,3.1131,-45.263,6.6614,0.33773
2.9756,1.5535,3.113,-45.291,6.667,0.34103
2.9758,1.5535,3.1129,-45.312,6.6694,0.34479
2.9758,1.5535,3.1129,-45.339,6.6776,0.34721
2.976,1.5536,3.1129,-45.36,6.6873,0.35311
2.976,1.5536,3.1128,-45.381,6.6969,0.35554
2.9761,1.5536,3.1129,-45.4,6.7129,0.36113
2.9761,1.5537,3.1128,-45.417,6.7258,0.36451
2.9763,1.5537,3.1129,-45.432,6.7389,0.36996
2.9764,1.5537,3.1128,-45.444,6.7555,0.37103
2.9764,1.5538,3.1127,-45.455,6.7726,0.37264
2.9764,1.5538,3.1126,-45.459,6.7893,0.37632
2.9764,1.5539,3.1125,-45.466,6.8057,0.37684
2.9765,1.5539,3.1125,-45.469,6.8227,0.38037
2.9765,1.5539,3.1124,-45.471,6.8391,0.38073
2.9767,1.5539,3.1124,-45.473,6.8584,0.38731
2.9767,1.554,3.1124,-45.471,6.8746,0.38837
2.977,1.5539,3.1125,-45.468,6.8876,0.39649
2.977,1.554,3.1124,-45.462,6.9023,0.3976
2.9771,1.554,3.1123,-45.451,6.9175,0.40043
2.9771,1.554,3.1122,-45.443,6.9296,0.40333
2.977,1.5539,3.112,-45.434,6.9445,0.40362
2.977,1.554,3.1119,-45.423,6.9563,0.40551
2.977,1.554,3.1118,-45.412,6.9696,0.40916
2.9771,1.554,3.1117,-45.394,6.984,0.4142
2.9773,1.554,3.1118,-45.382,6.9897,0.4224
2.9773,1.554,3.1117,-45.36,7.0022,0.42755
2.9773,1.554,3.1115,-45.34,7.0144,0.43086
2.9773,1.554,3.1114,-45.318,7.023,0.4367
2.9775,1.5542,3.1114,-45.297,7.0319,0.44426
2.9775,1.5542,3.1113,-45.274,7.0406,0.44884
2.9774,1.5542,3.1111,-45.249,7.0496,0.45186
2.9774,1.5542,3.1109,-45.222,7.0577,0.45725
2.9776,1.5542,3.1109,-45.195,7.0634,0.46563
2.9776,1.5543,3.1108,-45.167,7.0695,0.47109
2.9775,1.5543,3.1107,-45.142,7.0791,0.47653
2.9775,1.5543,3.1105,-45.112,7.0837,0.48409
2.9774,1.5542,3.1103,-45.081,7.0898,0.48822
2.9775,1.5542,3.1102,-45.049,7.0935,0.49606
2.9774,1.5542,3.11,-45.016,7.0979,0.50351
2.9774,1.5542,3.1099,-44.981,7.1,0.51219
2.9775,1.5542,3.1098,-44.946,7.1018,0.52377
2.9775,1.5542,3.1097,-44.909,7.1028,0.53279
2.9775,1.5542,3.1095,-44.874,7.1087,0.54111
2.9775,1.5542,3.1093,-44.835,7.1091,0.54987
2.9775,1.5542,3.1092,-44.794,7.1108,0.55817
2.9775,1.5543,3.1091,-44.754,7.1104,0.56779
2.9775,1.5543,3.1089,-44.712,7.1088,0.5771
2.9775,1.5542,3.1088,-44.669,7.1074,0.5879
2.9775,1.5542,3.1086,-44.627,7.1059,0.59806
2.9778,1.5542,3.1086,-44.583,7.0996,0.61425
2.9778,1.5542,3.1085,-44.538,7.0968,0.62819
2.9778,1.5542,3.1083,-44.496,7.0954,0.64007
2.9778,1.5541,3.1081,-44.45,7.0918,0.6528
2.9778,1.5542,3.108,-44.404,7.0878,0.66509
2.9778,1.5541,3.1078,-44.357,7.0851,0.6776
2.9778,1.5541,3.1077,-44.309,7.0825,0.68858
2.9778,1.5541,3.1075,-44.261,7.0796,0.70077
2.9779,1.5541,3.1075,-44.211,7.0755,0.71596
2.9779,1.5541,3.1073,-44.161,7.0738,0.72723
2.9781,1.5541,3.1071,-44.115,7.0691,0.74157
2.9781,1.5541,3.1069,-44.064,7.0679,0.75285
2.9781,1.5541,3.1068,-44.013,7.0651,0.76392
2.9781,1.5541,3.1066,-43.961,7.0636,0.77542
2.9781,1.5541,3.1064,-43.908,7.0625,0.78725
2.9784,1.554,3.1066,-43.853,7.0658,0.80539
2.9784,1.554,3.1064,-43.799,7.0652,0.81718
2.9785,1.554,3.1064,-43.744,7.0628,0.83115
2.9785,1.554,3.1062,-43.688,7.0613,0.84237
2.9783,1.554,3.106,-43.634,7.0655,0.8508
2.9783,1.554,3.1058,-43.576,7.0633,0.86213
2.9783,1.554,3.1057,-43.519,7.0607,0.87226
2.9782,1.554,3.1055,-43.458,7.0584,0.88291
